Id,SalePrice
2736,143017.22373587353
2737,125372.9304853305
2738,126918.9657830515
2739,162601.29041848256
2740,145199.02788185165
2741,147964.01715417995
2742,153925.8593520946
2743,150565.60749229783
2744,157302.26479535346
2745,135848.49043836503
2746,140520.31784401697
2747,151726.29978096043
2748,130633.76869789248
2749,128726.29243128668
2750,134145.6303157719
2751,136040.31650165893
2752,214184.08964658953
2753,151923.7113046171
2754,199310.95901901845
2755,127521.0974150919
2756,91799.27913640399
2757,64765.3969139314
2758,85752.34295162698
2759,157038.3900089297
2760,126380.34707594718
2761,149464.0945404092
2762,147224.3749573289
2763,183148.0523589214
2764,159381.21313427988
2765,276043.24727250036
2766,130772.17876539385
2767,90951.88833325884
2768,125841.87822555883
2769,123599.25881471887
2770,142092.39342948233
2771,117106.9221463561
2772,119800.1849930154
2773,152485.3865395572
2774,142479.81452876367
2775,115852.61842529697
2776,134576.57568109082
2777,141744.939211818
2778,121588.01118395927
2779,111682.94475139322
2780,98038.11767916175
2781,95674.77717083086
2782,97613.57008943727
2783,95665.31563443036
2784,127629.08022670515
2785,134972.9623917828
2786,66972.34154264873
2787,119257.96786343657
2788,75592.31447205931
2789,176516.493796754
2790,94308.59830219668
2791,114923.83016035092
2792,61453.99410001447
2793,179077.78795149334
2794,91389.16484235966
2795,123189.10677920308
2796,96276.98481369052
2797,192532.06008570117
2798,105537.70359054027
2799,118392.87077412847
2800,62214.61393363713
2801,105415.1307550779
2802,129235.00451751053
2803,150163.93415088588
2804,142041.08522366948
2805,100168.09495420882
2806,81038.19236913472
2807,154732.9563085474
2808,151625.1177797781
2809,137044.1425485232
2810,134770.23206041218
2811,157402.58849449435
2812,147894.13097979408
2813,147570.41194349382
2814,145577.0512684455
2815,100690.08446289183
2816,260422.43974445836
2817,144923.69271424037
2818,132328.16048134508
2819,163719.952399367
2820,132415.58206081303
2821,115312.52469335054
2822,203605.36604561284
2823,266758.9689320115
2824,182541.66647252673
2825,151978.0777625137
2826,136373.61305695167
2827,131390.23644293068
2828,206291.14072064782
2829,199820.26720382384
2830,224170.84744252698
2831,183982.7860787316
2832,234885.61054752796
2833,295269.66450120125
2834,210096.17602910358
2835,218332.69216868008
2836,188084.03339811953
2837,152029.00603516214
2838,147125.47668360005
2839,175646.95298494975
2840,201346.2506934948
2841,207204.37112921386
2842,226806.23841410768
2843,154034.03803719487
2844,157957.9514153654
2845,121630.15348180888
2846,214055.90991946735
2847,203853.11504094515
2848,211908.78989536822
2849,213774.65117766167
2850,281214.05900792347
2851,234990.7910100134
2852,221757.11459874705
2853,236446.31777295878
2854,140646.47560210613
2855,196487.01753145223
2856,209111.9433830543
2857,183029.3659875132
2858,195354.07476867057
2859,123470.93334291561
2860,127985.13125743833
2861,117210.31880894041
2862,184311.7870945201
2863,121851.82239315221
2864,242586.86151333974
2865,140899.3261210785
2866,131949.75590534188
2867,92903.50286095985
2868,90128.62445264417
2869,115403.22187920088
2870,126442.08735645887
2871,98832.43285770301
2872,52746.5577012451
2873,101768.97134124616
2874,140457.21313376466
2875,114008.91445256548
2876,160103.45441055723
2877,145139.96608782257
2878,168728.73885097884
2879,143400.7259983725
2880,104305.48595637837
2881,137672.79936148672
2882,169436.44652717642
2883,183271.634254421
2884,197960.19783800654
2885,207887.24519759245
2886,220240.2678387718
2887,92808.16609702248
2888,126690.21668321938
2889,51234.979012875454
2890,77314.59739324296
2891,127548.93595732722
2892,47470.079684528726
2893,92373.0684570478
2894,52822.32077305144
2895,308275.5802483979
2896,284658.20227100333
2897,214946.68710510616
2898,138935.62392947084
2899,216927.56553490987
2900,160459.01158472797
2901,205365.63970264775
2902,182480.8343684647
2903,351446.5233864003
2904,347006.38805385
2905,94822.23189913543
2906,205249.65687632223
2907,114637.83874960765
2908,136935.831909952
2909,135471.29119816067
2910,80456.3325531398
2911,79096.23141915727
2912,150570.11871040703
2913,84019.86913149079
2914,73836.31629360665
2915,77973.44264349784
2916,81517.50616172788
2917,160898.0877250217
2918,109781.62101028344
2919,227940.77688946336
